id,hotness,familiarity,latitude,location,longitude,name,,,,
AR00MBZ1187B9B5DB1,0.360644227,0.588571842,29.95244,Algiers LA,-90.05202,Memphis Minnie,,,,
ARKUDRV1241B9C4453,0,0.19631206,,,,Big Daddy Rick,,,,
AROQ9OT1187B99E88D,0.310309149,0.410145992,,,,Kekele,,,,
ARV4BPJ1187B99C978,0.232328489,0.332194383,34.02791,Broken Bow OK,-94.73954,Gail Davies,,,,
ARJ438T1187B9AD503,0.423300013,0.646401652,,,,Elvenking,,,,
ARHNMEZ11F50C4706C,0.373832894,0.325700771,35.83073,Tennessee,-85.97874,Karen Peck And New River,,,,
ARHCRIW122988F9BA6,0.34866477,0.491238422,,NY - New York City,,Leslie Mendelson,,,,
ARCP8YG1187B997D72,0.35312499,0.515847654,52.88356,UK - England - South East,-1.97406,Claire Hamill,,,,
ARAHILU122988FD7D1,0,0.031013499,37.77916,California - SF,-122.42005,Mind Furniture,,,,
ARWGY6U1187B98B228,0.30474366,0.496244737,21.51102,Cuba,-77.80679,Orquesta Sublime,,,,
ARAVS1S1187FB4C519,0.351675722,0.598739119,,Los Angeles CA,,Chico Hamilton,,,,
AR4WHYC1187B9896E7,0.543681107,0.770040695,,Queens NY,,A Tribe Called Quest,,,,
ARA0YAE1187B9B1D16,0.387181942,0.641525136,35.21962,North Carolina,-80.01955,John Brown,,,,
ARAOPEF1187B995099,0.333723342,0.505074303,32.61518,Minden LA,-93.286,Percy Mayfield,,,,
AR50Z881187B9BA197,0.315617064,0.40724312,30.33138,Jacksonville FL,-81.6558,Jack Sheldon,,,,
AR5WPYF1187B9B40DA,0.421973968,0.67161064,38.25486,Louisville KY,-85.7664,VHS Or Beta,,,,
ARSNTZF12454A2DF53,0.426328684,0.602159673,,CANADA - B.C.,,Corb Lund,,,,
AR9XPQF1187FB5A693,0.169797033,0.324422217,,,,The Mystic Moods Orchestra,,,,
AR1ABAO1187FB531E1,0.607792751,0.838924311,42.33168,Detroit MI,-83.04792,Alice Cooper,,,,
ARVJVFF1187B9B40D6,0.461517204,0.643016666,40.7174,Jersey City NJ,-74.04323,Al Di Meola,,,,
ARIVIYJ122988EF834,0,0.164853301,,,,Paul Overman,,,,
AR1N6N61187FB4E25E,0.360053307,0.540037749,23.0833,Havana Cuba [Jesus Maria],-82.4167,Mongo Santamaria,,,,
ARN2ZKL1187FB3972B,0.488536125,0.681090692,37.16793,L.A 	California Estados Unidos ,-95.84502,The Distillers,,,,
AR21YNH1187FB49649,0.383863704,0.589694605,51.50632,London,-0.12714,Ms. Dynamite / Kymani Marley,,,,
ARWQ3M31187FB4CF01,0.415441656,0.701118744,33.74831,Atlanta GA,-84.39111,ARRESTED DEVELOPMENT,,,,
ARJIE2Y1187B994AB7,0.320086927,0.470212296,,,,Line Renaud,,,,
ARRXPRY1187B9A8B34,0.366527802,0.42137606,,,,Gran Coquivacoa_ Neguito Borjas,,,,
AR9YI7H1187B9960E3,0.395352792,0.450053568,,BELGIUM,,Dobet Gnahor�,,,,
ARAIJG51187B9B97A4,0.352338668,0.551682526,,,,Caf����,,,,
AR9AN471187B99E0DA,0.342406391,0.497307512,33.74831,Atlanta Georgia USA,-84.39111,Scott Wesley Brown,,,,
ARGNZOL1187FB5CE7C,0.439880513,0.582129295,37.27188,California,-119.27023,Fernando Ortega,,,,
ARZNQEM11F4C83B660,0.370057829,0.462642321,,,,Les Paul and Mary Ford,,,,
AR6Y8JF1187B9BA1D5,0.353441853,0.501726333,33.92192,Gurdon AR,-93.14939,Jimmy Witherspoon,,,,
ARV8T9T1187B99F3F4,0.553566172,0.709010525,,,,Amorphis,,,,
ARHIGWY11F4C8425D5,0.306197459,0.417572837,,,,Mr.De',,,,
ARWA6NT1187FB3F15C,0.578993549,0.81195304,51.11655,Crawley England,-0.18703,The Cure,,,,
ARYTJPJ1187FB4ABCC,0.356612934,0.448318719,45.51228,Montreal Quebec Canada,-73.55439,Cliff Edwards/Disney Studio Chorus,,,,
ARM5JLS1187FB3615B,0.409196036,0.606118646,34.27611,Itawamba County MS,-88.35068,Tammy Wynette,,,,
AR040QX1187FB4CFE1,0.57893354,0.831163941,,St. Catharines ON Canada,,Alexisonfire,,,,
ARQXM2T1187B98FF32,0.355515927,0.503523667,34.27798,Hackleburg AL,-87.82828,Sonny James,,,,
AR7NNKG1187FB4AA1C,0.440370731,0.620027189,,,,Charly Garc�,,,,
ARUTP601187FB388AC,0.415303643,0.557094505,,,,The Elders,,,,
ARRZZRW1187B9A06E3,0.394282621,0.603882792,,,,Rachel Portman,,,,
ARA82JG1187FB36131,0.375374819,0.618296844,40.76596,Shenandoah IA,-95.3756,Charlie Haden,,,,
ARN76SM1187FB386BA,0.256148645,0.285210316,,,,Walter Wanderley Trio,,,,
AR3AIEI1187B992D8D,0.312044456,0.445858671,54.31392,Great Britain / UK,-2.23218,Marilyn Horne,,,,
ARPB4TX1187B98DDEA,0.228428667,0.310776523,,,,Marga Gomez,,,,
ARDV4XV1187FB5A3F4,0.36096096,0.56335349,,,,Apache Indian,,,,
AR7SF1N1187B9A91D1,0.463771722,0.566013954,33.56173,Aiken SC,-81.72239,John Berry,,,,
AR1XZ0N1187B9941D5,0,0.380341154,35.6731,Henning TN,-89.57334,Noah Lewis,,,,
ARMPRI31187FB4F7D9,0.473700501,0.772873274,39.37413,Volos Greece,22.95775,Vangelis,,,,
ARXLX5L1187FB47BED,0.34219231,0.540279892,,,,Crazy Horse,,,,
ARCVMYS12454A51E6E,0.24913723,0.214837192,,,,The Sun Harbor's Chorus-Documentary Recordings,,,,
AR189B91187B9B8D9C,0.426642657,0.694983409,,,,Gustavo Cerati,,,,
ARNHMFD1187FB3B3F6,0.544321915,0.749217793,40.72023,Bayshore Long Island NY,-73.24922,LL Cool J,,,,
ARPK1CM1187B9B6B9C,0.263509097,0.31569241,,,,Roger Reynolds,,,,
AR035N21187FB3938E,0.512226738,0.786427083,34.23294,Earth,-102.4102,BT,,,,
ARQCFI11187FB5AE43,0.463673869,0.730264991,,Beaumont Texas,,George Jones,,,,
ARLFH5Y1187FB44A89,0.251131267,0.414488208,,,,Tito Allen,,,,
ARBQPXY1187B98D67B,0.496224349,0.732393863,25.89958,Brownsville TX,-97.49553,Kris Kristofferson,,,,
AR7KA5V1187FB44E6B,0.362218957,0.608703568,,,,The Del McCoury Band,,,,
AR3KGPQ1187FB53C84,0.443547553,0.64444361,34.05349,Los Angeles CA,-118.24532,L7,,,,
ARBSAVH1241B9CA637,0,0.2860406,,,,Antonio Koudele,,,,
AR4C6V01187FB3BAF4,0.499826314,0.722570574,39.55792,Portugal,-7.84481,Moonspell,,,,
ARXPE571187FB4AFD0,0.503151606,0.670615396,,Chicago IL,,Rickie Lee Jones,,,,
AR3FE581187FB3F90A,0.54000775,0.571681627,,Brooklyn NY,,Fabolous,,,,
ARP1M531187B9B19AC,0.384722599,0.554981513,,,,Perez Prado_ His Orchestra,,,,
ARTPDRF1187B9A46DB,0.333652067,0.418255215,,,,Vic Chou,,,,
AR0X3JJ1187FB3A9A7,0.379436972,0.635757022,,McLellan FL,,Hank Locklin,,,,
ARSHZBZ1187B98A445,0.511054354,0.675919557,,,,Joe Bonamassa,,,,
AR32JLC1187B9946AF,0.43870167,0.624573379,,,,X-Raided,,,,
AR8E1KA1187B9A18C3,0.217993638,0.314412069,,,,Mike Vax,,,,
ARCP8YG1187B997D72,0.35312499,0.515847654,52.88356,UK - England - South East,-1.97406,Claire Hamill,,,,
ARGEKDX1187FB3A5BF,0.412110495,0.695416519,40.65507,Brooklyn NY,-73.94888,Marcus Miller,,,,
AR4B3RX1187B9A868A,0.560380805,0.609816403,,,,Alexandre Desplat,,,,
ARN9Q881187FB3D951,0.387333146,0.591696069,,Chicago IL,,The Dells,,,,
AR7OEB71187B995A17,0.257515403,0.38090588,50.93364,Malm����,4.22417,Henri Pousseur,,,,
AR3D0BI1187B98A11F,0.367317842,0.586021472,-9.18134,Peru,-75.00236,Gian Marco,,,,
ARR1R5V1187FB4D234,0.582205564,0.840651579,,Stillwater OK,,The All American Rejects,,,,
ARWX5TK1187FB4CDBE,0.58703963,0.836039353,52.88356,Angleterre,-1.97406,The Who,,,,
ARZVTZN1187FB579D4,0.462190105,0.624252499,32.20049,Galloway Panola County TX,-94.35887,Jim Reeves,,,,
ARXGASQ1187FB3C727,0.445216987,0.655483478,,New York NY [Bronx],,Camp Lo,,,,
AR4MCB01187B98BF5C,0.374560253,0.52607728,,,,Atman,,,,
ARR6VH41187FB46862,0.424558129,0.607105153,,,,Novika,,,,
ARG4KW31187FB51B7C,0.404566538,0.520757635,,United Kingdom,,Atomic Rooster,,,,
AR7N7MI1187FB46935,0.517342286,0.77149215,7.37884,Ibadan Nigeria,3.89527,Sade,,,,
AR19QZ01187B99C74D,0.325333872,0.435026684,,,,Kako,,,,
ARUYVDC12086C11D5C,0.529166983,0.713782886,,Stockholm,,Fever Ray,,,,
ARNDL191187FB51583,0.595069407,0.840963901,,Seattle USA,,Jimi Hendrix,,,,
AR5GMAV1187FB3A8F5,0.39846996,0.597281478,34.05349,Los Angeles CA,-118.24532,Chris Clark,,,,
ARYBUAO1187FB3F4EB,0.393762699,0.570016703,41.88415,Chicago IL,-87.63241,Gene Chandler,,,,
AREJXK41187B9A4ACC,0.386151631,0.55746022,46.71067,France,1.71819,Rapha�,,,,
ARGGD1E1187B98FA9D,0.441945161,0.63419618,,,,Parachute Band,,,,
ARGXIE31187FB55B48,0.496071347,0.760270106,,BAKERSFIELD California,,Tech N9ne,,,,
ARXWBYG1241B9CE962,0,0.036043617,59.33217,Stockholm,18.06243,Jenney,,,,
ARGSAFR1269FB35070,0,0.021492905,,,,Blingtones,,,,
ARMG6K31187FB55677,0,0.332330882,,,,Deekline & Wizard,,,,
ARKOVFX11EBCD75758,0.253281974,0.391693642,34.05349,California - LA,-118.24532,Terje Lie,,,,
ARUF32D1187B9B157E,0.562881125,0.785120149,,Helsingborg Sweden,,Soilwork,,,,
ARYRDLN12592CDBB85,0.492187901,0.596764437,,,,V V Brown,,,,
ARCXCUP122988EF596,0,0.258591186,,,,Blindman's Sun,,,,
AR20BO61187B9B880E,0.453629718,0.592797346,36.83264,Portsmouth VA,-76.29771,Patton Oswalt,,,,
AR32JLC1187B9946AF,0.43870167,0.624573379,,,,X-Raided,,,,
AR107SB1187B9A79F9,0.148985481,0.373850623,,B������zu comme Superdupont ne connait qu&#039,un pa,,aa951cb8b374d36836bdce6ec9405b34,,,
ARGV2PR1187B9AD702,0.372776498,0.612804044,41.90311,Rome Italy,12.49576,Cecilia Bartoli / International Chamber Soloists / Orchestra La Scintilla / Adam Fischer,,,,
AR52QY11187B99FC59,0.333584628,0.534443602,18.03965,Mandeville Jamaica,-77.51329,Anthony Cruz,,,,
ARB8H82119B34032E1,0.390963612,0.679395051,,,,Ashton Shepherd,,,,
ARQDHPO1187B9A9F7C,0,0.36843634,30.68639,Mobile AL,-88.05324,Anthony Watson,,,,
ARO0R521187B98A2D1,0.37246298,0.591846287,,,,2 Minutos,,,,
ARHTRR71187B98F305,0.395999523,0.612912573,,,,Michelle Tumes,,,,
AR6CLFP1187B9ACB94,0.473613189,0.713322147,,Sacramento CA,,Daniel Johnston,,,,
AR6C8EJ1187FB3F473,0.32188269,0.498663649,, Ub�����,,Nelson Ned,,,,
AR65OLD1187FB5C103,0.533085375,0.859873312,,,,P.O.D.,,,,
AR85E3Q1187B997BCA,0.305023497,0.438643499,30.42084,Pensacola FL,-87.21724,Benny Spellman,,,,
ARI4SKQ1187B9B43B0,0.453371188,0.68108442,,,,Beres Hammond Feat. Jah Youth,,,,
ARSKDV01187B98A619,0.299120014,0.436660213,,,,Confetti's,,,,
ARW45K91187FB3DE04,0.365747307,0.504218756,44.00118,United States,-71.6342,Tommy Makem,8d4aafeb342a22841761b56d715accc4,,,
AROBHK51187B9AD82B,0.590449277,0.851073009,,Wales,,Funeral For A Friend,,,,
AR72Q9R1187B98A664,0.381467815,0.56952416,,,,Hatiras,,,,
ARW1MUW1187FB4D5A1,0.64298222,0.840432467,,Escatawpa MS,,3 Doors Down,,,,
ARM9D241187FB4DB7D,0.316315266,0.504410115,45.43811,Verona - Italy,10.9915,Marygold,,,,
AR02PUA1187FB52574,0.409550595,0.586000058,,,,Delta 9,,,,
ARTPY6B1187B98C720,0.398181055,0.518310127,,,,Cactus,,,,
AR7Q0O91187FB4DBE7,0.547940429,0.919517092,,Fort Myers FL,,Plies featuring Tank,,,,
ARTIGQM1187B98D1F2,0.447858967,0.646922725,51.59109,Muswell Hill London England,-0.14858,Ray Davies,,,,
AR163QH1187FB42E0D,0.320660017,0.527279843,,,,Terry Dexter,,,,
ARB1CNO1187FB4CE93,0.399186285,0.596602385,,,,45 Grave,,,,
ARNCWQE12454A2E59C,0.323219337,0.516406816,,,,Diamond Rexx,,,,
ARYFXQ21187FB4DAEF,0.373552391,0.577228503,27.53092,Laredo TX,-99.502,Poncho Sanchez,,,,
AR3USQW1187FB4A90D,0.513300123,0.683771102,,,,Bebo Norman,,,,
ARPQ4Z01187FB3A736,0.488019842,0.809323793,29.42449,San Antonio TX,-98.49462,Butthole Surfers,,,,
ARZ8MVL1187FB41D17,0.435239237,0.579135433,35.85683,780,129.2459,Shout Out Out Out Out,,,,
ARWMNEW1252CCF8F72,0.141419249,0.315171278,,,,FSTZ,,,,
ARFFDZU1187FB50682,0.450779891,0.629301806,40.71455,New York NY,-74.00712,Alan Silvestri,,,,
AREVQ7D1187FB4371B,0.325824019,0.547947709,,California - LA,,Randy Stonehill,,,,
AROP23Q1187B992697,0.295549703,0.433194639,,,,George Faith,,,,
AR87K371187FB5AA8E,0.479204558,0.673238691,,London England,,Uriah Heep,,,,
AR64N1H1187B996199,0.333557159,0.439094456,45.51228,Montreal,-73.55439,Edgar Bori,,,,
ARHSS201187B98A8CC,0.295889812,0.411875463,,,,Yvette Horner,,,,
ARYOW7G1187FB373D0,0.479765389,0.710823146,33.52029,BIRMINGHAM Alabama,-86.8115,Marc Broussard,,,,
AR8YUQT1187FB531D0,0.38928061,0.550121326,37.27188,California,-119.27023,Montrose,,,,
AR0KBXO1187B996460,0.598555412,0.928936926,41.58979,Des Moines Iowa,-93.61566,Slipknot,,,,
AR90QN41187B9ABCD2,0.336816923,0.411243889,,,,TRAM 11,,,,
ARZJI9C11C8A4178F2,0.323122512,0.524719598,,,,Petrol,,,,
ARGBR4I1187B99D073,0.476389109,0.672680593,47.60356,Seattle WA,-122.32944,Mudhoney,,,,
ARLMRES11F4C83E1E1,0,0.366302895,44.11559,Oregon,-120.51484,Barbara Lusch,,,,
ARYGVDP1187FB42918,0,0.232824088,,,,John Wesley Ryles,,,,
ART4EPR1187FB38772,0.545975531,0.748104672,52.0953,Great Britain / UK,1.31388,Eno,,,,
AR9LT7R1187FB4543A,0.362960597,0.485855596,30.16602,Brenham TX,-96.39998,Darden Smith,,,,
ARJ7VKJ1187B98BA4B,0.381044109,0.49145852,,Wilkes Barre PA,,Lifer,,,,
ARQ0TN01187FB4A19E,0.386266837,0.578808327,,,,Future Leaders of the World,,,,
ARBUOMY1187B99F2EB,0.45222994,0.616263882,37.77916,California - SF,-122.42005,Messy Marv & D.Z.,,,,
ARYEPGU11F4C840A70,0.26859388,0.426451845,42.98689,London ON,-81.24621,The Tall Grass,,,,
ARZVBBM1241B9CB622,0.177811011,0.351786572,,,,Green and Yellow,,,,
ARQDWBG1187B9891D7,0.405618982,0.644519692,,,,Zeromancer,,,,
ARI4S0E1187B9B06C0,0.430942043,0.639436949,35.83073,Tennessee,-85.97874,David Arkenstone,,,,
AR9AWNF1187B9AB0B4,0.550212562,0.751629597,,Seattle Washington USA,,Kenny G,,,,
AR553M51187B98BCE7,0.325018376,0.438213094,50.44801,Regina Saskatchewan Canada,-104.59518,Renee Rosnes,,,,
ARXSABJ1187FB3C336,0.601729756,0.821697317,,Sacramento CA,,Deftones,,,,
ARE0OLY1187B9AD19F,0.458592025,0.75504135,40.79263,Whitestone Queens NY,-73.80817,Jesse Malin,,,,
ARDVZTE1187FB5A0A1,0.718891456,0.839297678,,Sayreville NJ,,Bon Jovi,,,,
ARNMUMC1187B9A7A38,0.364450594,0.601295442,55.8578,Glasgow,-4.24251,Tigerstyle,,,,
AR3EABF1187B98AD35,0.36091623,0.451784406,59.46148,Russia,108.83178,Sophie Tucker,,,,
AR57Z841187B9B7D7D,0.451998594,0.70947262,,Kingston Jamaica,,Gregory Isaacs,,,,
ARZ2DHF1187FB3F2EA,0.440715115,0.687429811,,,,Krayzie Bone,,,,
AR6896B1187B98FADA,0,0.460250922,,,,Paso Doble,,,,
ARLLWQA1241B9C7A5C,0.285751873,0.462510835,,,,impulsonic,,,,
AR7QL2911C8A416805,0.304246374,0.328129808,,,,G������teborgs Symfonike,,,,
ARCCK7B1187B994F9D,0.350285512,0.522490451,,,,Paul Glazby,,,,
AR58SJE1187B9A8E4C,0.355974359,0.520553746,31.55379,Monticello MS,-90.10785,J.B.Lenoir,,,,
ARFNJ4O1187B9A204B,0.467885511,0.691850737,52.47859,Birmingham England,-1.9086,Broadcast,,,,
ARMG6K31187FB55677,0,0.332330882,,,,Deekline & Wizard,,,,
ARXG6L11187FB5695E,0.380756416,0.679654239,52.47859,Birmingham/ London UK,-1.9086,SWAMI featuring Ishmael Morabe,,,,
AREWQSE1187B9AEC6C,0.31143764,0.323008991,32.58507,Mississippi,-89.87374,The Jackson Southernaires,,,,
AR12F2S1187FB56EEF,0.611117503,0.872536599,,Boston MA,,Aerosmith,,,,
ARNEPDO121318C580C,0.320849335,0.45148172,,,,The Tamperer,,,,
ARJIE2Y1187B994AB7,0.320086927,0.470212296,,,,Line Renaud,,,,
AR0KBXO1187B996460,0.598555412,0.928936926,41.58979,Des Moines Iowa,-93.61566,Slipknot,,,,
ARTM0RS1187B9A0BE6,0.365686606,0.547035734,,,,Super Cat,,,,
AROOKC21187B9AE85C,0.496351409,0.77087265,-37.81753,Melbourne Australia,144.96715,Missy Higgins,,,,
ARDAONS11F4C844929,0.279842316,0.419945022,,,,Ray Kane,,,,
ARHWVGW1187FB41479,0.395478861,0.555904123,,,,The Paul Butterfield Blues Band,,,,
AR1N6N61187FB4E25E,0.360053307,0.540037749,23.0833,Havana Cuba [Jesus Maria],-82.4167,Mongo Santamaria Orchestra,,,,
ARD9THI1187B98EAD0,0.233819438,0.445926275,31.1689,Texas,-100.07715,Larissa,,,,
ARU81FP1187B98C71E,0.337858764,0.510288293,35.6139,Jackson TN,-88.8194,Big Maybelle,,,,
AR8BUVM1187FB4D94D,0.565045659,0.744734767,,,,Belle & Sebastian,,,,
ARXPR8A1187FB4CC78,0.2232475,0.329947707,,,,Bruce Katz Band,,,,
AR32JLC1187B9946AF,0.43870167,0.624573379,,,,X-Raided,,,,
ARZ3E3Z1187FB43F7C,0.315278199,0.441060152,37.16793,United States,-95.84502,Daniel Kobialka,,,,
ARLDVL71187B9AD7AC,0.329220236,0.422413313,,,,War Babies,,,,
AR1RNCJ1187FB3D227,0.463264019,0.64780203,30.2676,Austin TX,-97.74298,Fastball,,,,
ARYHTAK11F50C4A2FB,0,0.294677922,32.22155,Tucson Arizona,-110.96975,Ray Sandoval,,,,
ARI2JSK1187FB496EF,0.31853603,0.4074304,51.50632,London England,-0.12714,Nick Ingman,,,,
ARR6LWJ1187FB44C8B,0.623835201,0.730669502,,Athens GA,,R.E.M.,,,,
ARJUNZD1187B9A5DAE,0.481369053,0.552416732,34.07292,BEVERLY HILLS California,-118.39981,Herb Alpert And The Tijuana Brass,,,,
AR84AQE1187B98AD9C,0.326750334,0.505784763,36.068,Walnut Ridge AR,-90.9564,Washboard Sam,,,,
ARVVSJC1187FB3A637,0.322467821,0.417936057,34.05349,California - LA,-118.24532,Rob Mullins,,,,
ARCYQ1P1187FB3F3CA,0.323017197,0.507009974,,,,The Twinkle Brothers,,,,
ARD7U0O1187FB5531A,0.267124867,0.360729206,49.34463,Neuilly-sous-Clermont (Oise),2.40955,Andr����,,,,
ARBEOHF1187B9B044D,0.665576619,0.915823253,,Bay City MI,,Madonna,,,,
ARSC6WR1187FB40B18,0.47726039,0.770813652,46.91008,Jamestown ND,-98.70853,Peggy Lee,,,,
ARTPVDV1187B9A61F1,0,0.39569381,,,,Johnny Keating & All Stars,,,,
ARJ66JQ1187B99D2FF,0.401734351,0.592238743,,,,Wordsworth feat. Adanita Ross,,,,
AR1ZYLH1187B98C159,0.458595403,0.679748141,,East Orange NJ,,Naughty By Nature,,,,
AR16NGV1187FB5B8BC,0.350512132,0.532845303,46.51959,Lausanne CH,6.63233,Kruger,,,,
ARTWNNQ1187B9A15BC,0.25656218,0.329803211,,,,Glen Ricks,,,,
ARFK4281187FB5C811,0.35438469,0.491059446,,,,Vox Dei,,,,
ARDZQ5U1187B9ADEAE,0.526549035,0.733637825,37.8695,Berkeley CA,-122.2705,John Fogerty,,,,
AR58SJE1187B9A8E4C,0.355974359,0.520553746,31.55379,Monticello MS,-90.10785,J.B. Lenoir,,,,
ARBX0VO1187B98A412,0.406367593,0.575986601,,,,Zebra,,,,
AR8WVQY1187FB3FA10,0.371449825,0.499157418,,,,J. Karjalainen & Mustat Lasit,,,,
AR2XRFQ1187FB417FE,0.434859589,0.626957723,,,,Julie Zenatti,,,,
ARUHYH21187B98BA89,0.493629438,0.758299704,44.23153,Kingston Ontario Canada,-76.47933,The Tragically Hip,,,,
ARXPPEY1187FB51DF4,0.808502137,0.866519754,,,,Michael Jackson,,,,
ARHU9211187B9B7E0E,0.54441459,0.799689798,,LA California,,Fort Minor,,,,
AR5KOSW1187FB35FF4,0.378254686,0.677420465,49.80388,Dubai UAE,15.47491,Elena,,,,
ARH9GD41187FB37E0F,0.477178834,0.724813068,,,,Stephen Marley,,,,
ARYLWPW11F4C847221,0.330297008,0.53528783,,Minneapolis MN,,Ruby Isle,,,,
ARI945I1187FB4CC22,0.287446753,0.416147176,,,,The King Sisters,,,,
ARXZIHJ1187B9A4ED9,0.376514231,0.555765,41.94508,Attleboro MA,-71.28109,Ray Conniff,b95f2b3b844b80923399c18fd224ca21,,,
ARTK5LU1187B9A654C,0.333770845,0.510660236,,,,Michael Gettel,,,,
ARVGPOM1187FB55737,0.26957132,0.518479125,39.95227,Philadelphia PA,-75.16237,Billy Butler,,,,
ARHUQUF1187FB382E6,0.497304911,0.675003401,-29.21545,Thaba Nchu,26.83776,T-Bone,,,,
AR0O3AV1187FB4D030,0.504307726,0.701441759,40.71455,New York NY,-74.00712,Agnostic Front,,,,
AR0OQPL1187B9B549A,0.48637051,0.752058096,,CATHEDRAL CITY California,,Kirk Franklin with tobyMac & Sonny (of P.O.D.),,,,
ARXI7WU1187FB4D75E,0.472451772,0.64783484,17.57975,Mali Africa,-3.99883,Tinariwen,,,,
AR1ABAO1187FB531E1,0.607792751,0.838924311,42.33168,Detroit MI,-83.04792,Alice Cooper,,,,
ARIN9J01187B98BCC0,0.241317032,0.59753764,,,,Ramses,,,,
ARKWT6J1187B98ED50,0.418741085,0.624274356,,,,M������veis Co,,,,
ARL7K851187B99ACD2,0.37948217,0.577508974,,,,Andy Andy,,,,
ARMY5XE1187FB38AF3,0.413070411,0.649602604,,,,Novembre,,,,
ARXOFXG122989009DB,0.268693968,0.399817335,,,,Symbiosis Orchestra,,,,
ARJ0FG21187B99F7C4,0.366389371,0.487066037,,,,Crazy Girl,,,,
AR4ZLZI1187B9B72D0,0.360932335,0.619396933,,,,Luciana Souza,,,,
AR5ZI3K1187FB38BE0,0.290434188,0.348582598,42.31256,Boston MA,-71.08868,Jim Kweskin_ The Jug Band,,,,
ARFTMGO1187B9A777A,0.388112774,0.566796475,43.64856,Toronto Ontario Canada,-79.38533,Percy Faith,,,,
ARQGYP71187FB44566,0.291539727,0.39413854,34.31109,Mineola AR,-94.02978,Jimmy Wakely,,,,
ARYBGMF1187FB4D82C,0.524477184,0.651772659,,Los Angeles CA,,Berlin,,,,
ARRVIZY1187FB41246,0.255410309,0.424202828,37.27188,Sacremento CA,-119.27023,California Oranges,,,,
ARCID1N1187FB51DA0,0.384986117,0.535702528,,,,Carlos Nu��,,,,
AREHMUC1187B98B91B,0.359757244,0.625157654,,,,Java,,,,
AR77MEJ1187B98F8CA,0,0.075124762,,,,Sleepy D,,,,
ARODP5P1187FB40142,0.274197771,0.359129966,,,,Eddie Cano,,,,
AR7TTCH1187FB3F95C,0.443708895,0.634226963,34.60515,Lawton OK,-98.38983,Leon Russell,,,,
ARSRFOY1187B9917DA,0.394884438,0.590792957,41.88415,Chicago IL,-87.63241,Otis Taylor,,,,
AR65K7A1187FB4DAA4,0.612067268,0.889460725,,,,Beyonc�,,,,
ARKZJ301187FB521B2,0.535408379,0.676885931,,London England,,Lily Allen Featuring Ours,,,,
AR1ZKBE1187FB53629,0.52041211,0.741518127,,D�����,,Kraftwerk,,,,
ARON0YP1187FB4B465,0.383677982,0.513467522,40.71455,New York NY,-74.00712,Fiona,,,,
ARG4KW31187FB51B7C,0.404566538,0.520757635,,United Kingdom,,Atomic Rooster,,,,
ARGY9FW1187B991C7D,0.430897609,0.567510986,,Minneapolis MN,,Information Society,,,,
AR0B1CH1187FB3A824,0.448669074,0.582804694,34.56398,Benton Arkansas,-92.58685,Charlie Rich,,,,
AR5OHUU1187FB55B10,0.339611732,0.548738642,,,,Peret,,,,
ARDD9UN1187B98D3A7,0.317833879,0.428375417,31.84666,Sicily Island LA,-91.657,Sonny Simmons,,,,
ARWGIOC1187FB4CBEF,0.361509802,0.520204911,37.16793,United States,-95.84502,Jim Chappell,,,,
ARWNTXK11EBCD7BBFB,0.300918429,0.380317056,,,,Alain-Fran��,,,,
ARKQQZA12086C116FC,0.712534953,0.768223625,38.8991,Washington DC,-77.029,B.o.B,,,,
ARZBYDY1187FB46DD7,0.343844499,0.616884544,42.54843,Vernet les Bains,2.38596,Cali,,,,
ARWK5QH1187B9A9B7F,0.583530838,0.842636333,,,,Justin Timberlake,,,,
ARFVYJI1187B9B8E13,0.60797181,0.81444811,47.60356,Seattle WA,-122.32944,Pearl Jam,,,,
AR5MSL51187FB52E11,0,0.065327328,,,,��I-TIEM,,,,
AR4OHL91187B9B2EB9,0,0.264713987,,,,Angela Dimitriou,,,,
ARWIN9D1187B98E544,0.414783863,0.500510256,,,,Jason & The Scorchers,,,,
ARV4KO21187FB38008,0.458439468,0.732661132,37.80506,Oakland CA,-122.27302,Del The Funky Homosapien,,,,
ARQVLQJ1187B98F11F,0.311559176,0.439907658,,,,Mau Mau,,,,
AR7AOEJ1187FB3D279,0.386441097,0.579424108,33.35303,Inverness MS,-90.59005,Little Milton,,,,
ARW0Z9V1187B9A0699,0.465492356,0.722733963,,Westmoreland Jamaica,,Peter Tosh,,,,
ARROQSO1187B9AEB80,0.540157744,0.752318643,,,,Talking Heads,,,,
AR08YJF1187B9B2D59,0.313112032,0.529659331,,Florida,,The Freedom,,,,
ARNWCYY11F4C83DDBE,0.428791922,0.616509853,,,,Movado,,,,
AR5OHUU1187FB55B10,0.339611732,0.548738642,,,,Varios Artistas de Rumba,,,,
AR8HQBB1187B99F7BB,0.419398461,0.789707049,41.70671,Poughkeepsie New York / Pompano Beach Florida,-73.92937,Shai Hulud,,,,
ARNQAVF11F4C844C04,0.41168896,0.632559542,,,,Despina Vandi,,,,
ARMEYJD1187B9A4522,0.384133614,0.676869597,41.82387,Providence RI,-71.41199,Daughters,,,,
ARIZODP1187B9AD272,0.561830538,0.69480252,54.89814,Washington England,-1.53179,Bryan Ferry,,,,
AROGAPH1187B98CF9C,0.373060493,0.609294155,,,,B���,,,,
ARUTEVU1187B9ACAF9,0.710879071,0.820072418,34.05349,NORTH FORT MYERS Florida,-118.24532,Lifehouse,,,,
